role_code,role_name,area,scope_base,module_key,module_name,view,create,edit,delete,approve,export,manage_users,configure_module,reports
SAU_COORD,Coordenador de Saúde,Saude,UNIDADE,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
SAU_COORD,Coordenador de Saúde,Saude,UNIDADE,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_COORD,Coordenador de Saúde,Saude,UNIDADE,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_COORD,Coordenador de Saúde,Saude,UNIDADE,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_COORD,Coordenador de Saúde,Saude,UNIDADE,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_COORD,Coordenador de Saúde,Saude,UNIDADE,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_COORD,Coordenador de Saúde,Saude,UNIDADE,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_COORD,Coordenador de Saúde,Saude,UNIDADE,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_COORD,Coordenador de Saúde,Saude,UNIDADE,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_COORD,Coordenador de Saúde,Saude,UNIDADE,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_COORD,Coordenador de Saúde,Saude,UNIDADE,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,educacao,Educacao,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,nee,NEE,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,saude,Saude,SIM,SIM,SIM,SIM,NAO,NAO,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,compras,Compras,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_MEDICO,Médico,Saude,UNIDADE,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,educacao,Educacao,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,nee,NEE,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,saude,Saude,SIM,SIM,SIM,SIM,NAO,NAO,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,compras,Compras,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ENFERMEIRO,Enfermeiro,Saude,UNIDADE,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,educacao,Educacao,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,nee,NEE,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,saude,Saude,SIM,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,compras,Compras,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_TEC_ENF,Técnico de Enfermagem,Saude,UNIDADE,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,educacao,Educacao,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,nee,NEE,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,saude,Saude,SIM,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,compras,Compras,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_ACS,ACS,Saude,UNIDADE,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,educacao,Educacao,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,nee,NEE,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,saude,Saude,SIM,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,compras,Compras,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_RECEPCAO,Recepção de Saúde,Saude,UNIDADE,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,educacao,Educacao,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,nee,NEE,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,saude,Saude,SIM,SIM,SIM,SIM,NAO,NAO,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,compras,Compras,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_REGULACAO,Regulação de Saúde,Saude,UNIDADE,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,educacao,Educacao,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,avaliacoes,Avaliacoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,nee,NEE,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,saude,Saude,SIM,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,compras,Compras,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,paineis,Paineis / BI,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,rh,RH,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,folha,Folha,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,almoxarifado,Almoxarifado,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,frota,Frota,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,ouvidoria,Ouvidoria,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,tributos,Tributos,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,billing,Billing / Contrato SaaS,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
SAU_FARMACIA,Farmácia,Saude,UNIDADE,portal,Portal da Prefeitura,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO,NAO
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,org,Administracao / ORG,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,educacao,Educacao,SIM,SIM,SIM,SIM,NAO,SIM,NAO,NAO,SIM
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,avaliacoes,Avaliacoes,SIM,SIM,SIM,SIM,NAO,SIM,NAO,NAO,SIM
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,nee,NEE,SIM,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,saude,Saude,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,processos,Processos / Protocolo,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,financeiro,Financeiro,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,compras,Compras,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,contratos,Contratos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,integracoes,Integracoes,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,paineis,Paineis / BI,SIM,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,conversor,Conversor de Documentos,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,rh,RH,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,ponto,Ponto,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,folha,Folha,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
EDU_SECRETARIO,Secretário de Educação,Educacao,SECRETARIA,patrimonio,Patrimonio,NAO,NAO,NAO,NAO,NAO,SIM,NAO,NAO,SIM
